,dvvmethod,t,station,dvv,dilation,maxshear,E0,E5,E10,E15,E20,E25,E30,E35,E40,E45,E50,E55,E60,E65,E70,E75,E80,E85,E90,E95,E100,E105,E110,E115,E120,E125,E130,E135,E140,E145,E150,E155,E160,E165,E170,E175,E180
0,stretching,2017-05-27,LCCB,0.0583460497521658,1.5330483622639428,9.507369181103416,9.299882269488322,8.82803657942335,8.111245914458395,7.171289596234849,6.036727721841082,4.742033379714532,3.326545202293777,1.833272081578161,0.307586365707972,-1.2041547568742994,-2.65601779713691,-4.003888631279626,-5.206812886062573,-6.228240316713217,-7.037135367618458,-7.608920171977179,-7.926221337846018,-7.979397829862187,-7.76683390722438,-7.294988217159407,-6.578197552194453,-5.638241233970907,-4.503679359577137,-3.2089850174505927,-1.793496840029838,-0.3002237193142146,1.2254619965559712,2.737203119138243,4.18906615940085,5.5369369935435735,6.739861248326519,7.76128867897716,8.570183729882395,9.14196853424112,9.459269700109964,9.512446192126134,9.299882269488323
0,stretching,2017-11-23,LCCB,0.0374156124375908,1.4489904440300174,7.482501265614469,7.337059576831018,6.976607134497478,6.426187435424437,5.702524703642428,4.827607065065628,3.828018449412511,2.734130850953451,1.579181490833791,0.398262920928193,-0.7727432455903921,-1.8982565789100097,-2.944078925934967,-3.878433503862557,-4.67293042164868,-5.303429292481238,-5.750772727217815,-6.00136842196063,-6.047602153332472,-5.888069132801,-5.527616690467462,-4.977196991394423,-4.253534259612411,-3.378616621035612,-2.379028005382497,-1.2851404069234376,-0.130191046803771,1.0507275231018236,2.221733689620409,3.347247022940025,4.393069369964988,5.327423947892576,6.121920865678697,6.752419736511253,7.199763171247827,7.450358865990649,7.496592597362489,7.337059576831018
0,stretching,2018-02-21,LCCB,0.1033234901376456,1.487710369906357,7.480039414879268,7.412173186908751,7.04735000350667,6.490998319765123,5.760022600067067,4.876633171763962,3.8676713756181793,2.763794005246305,1.5985418159581846,0.4073204058792826,-0.7736755652322752,-1.9085621324070607,-2.962856341581778,-3.9045239967092673,-4.704953002595306,-5.339822728932663,-5.789842980346167,-6.041340119217845,-6.086672532246781,-5.924462817002396,-5.559639633600312,-5.003287949858767,-4.272312230160713,-3.388922801857606,-2.379961005711826,-1.2760836353399525,-0.1108314460518268,1.0803899640270735,2.261385935138631,3.3962725023134146,4.450566711488136,5.392234366615625,6.192663372501661,6.827533098839018,7.277553350252519,7.529050489124202,7.574382902153137,7.412173186908751
0,stretching,2018-05-22,LCCB,0.0817757113733835,1.453217104541831,7.727681775830232,7.582947257547187,7.195342301886244,6.61118814458046,5.848234014103305,4.929661885635905,3.883382108481816,2.741185364226758,1.5377767229654742,0.3097211473085393,-0.9056675155038209,-2.0714602959683908,-3.152235170370363,-4.115153341049511,-4.930957026649853,-5.574858445001006,-6.027292977336209,-6.274513629333379,-6.309008726581267,-6.1297301530053545,-5.742125197344412,-5.157971040038629,-4.395016909561472,-3.4764447810940724,-2.430165003939987,-1.2879682596849296,-0.084559618423641,1.143495957233292,2.358884620045653,3.5246774005102206,4.605452274912198,5.568370445591346,6.384174131191686,7.028075549542836,7.480510081878039,7.727730733875212,7.762225831123098,7.582947257547187
0,stretching,2019-02-16,LCCB,0.1193283252571755,1.6103606007689992,8.231878116630844,8.101475775697999,7.696162869711839,7.081470945362097,6.276077105721022,5.304452835057158,4.19612044516902,2.984756054880116,1.7071663582094063,0.4021702715986585,-0.8905805592203467,-2.13180655441666,-3.283793690216895,-4.311539420433384,-5.183816211117931,-5.87412037337894,-6.361477364556871,-6.631079089089319,-6.674733835001417,-6.491115174928999,-6.08580226894284,-5.4711103445930975,-4.665716504952022,-3.694092234288159,-2.585759844400024,-1.37439545411112,-0.0968057574404063,1.20819032917034,2.5009411599893454,3.742167155185656,4.894154290985897,5.921900021202384,6.794176811886931,7.484480974147936,7.971837965325868,8.241439689858316,8.285094435770416,8.101475775697999
0,stretching,2019-05-17,LCCB,0.0989312918705434,1.6063611625370993,8.503557805521746,8.342231554971313,7.913678911064272,7.269077373492156,6.428012833789974,5.416040612397386,4.263908973178748,3.006624852984987,1.6823901935917205,0.3314411950295468,-1.0051742409934028,-2.2868437308136174,-3.474624395538962,-4.532426120717775,-5.428108136204003,-6.13445559719406,-6.630006493514832,-6.899703761942453,-6.935352787449164,-6.735870392434215,-6.307317748527175,-5.662716210955057,-4.8216516712528765,-3.809679449860287,-2.657547810641653,-1.400263690447893,-0.0760290310546207,1.274919967507551,2.6115354035305,3.893204893350712,5.080985558076065,6.138787283254878,7.0344692987411,7.740816759731159,8.236367656051925,8.506064924479555,8.54171394998626,8.342231554971313
0,stretching,2019-08-15,LCCB,0.0625950323240469,1.6116969194277253,8.741107967091974,8.607139806359747,8.226263887569319,7.619922400914888,6.806538725644854,5.810827113140291,4.663041756892766,3.39805753414445,2.0543103503906406,0.6726292838408197,-0.7050039854622557,-2.036730767746884,-3.2820872186196066,-4.403233812501435,-5.366105077464816,-6.141444657360206,-6.705694251393248,-7.04170942117331,-7.1392805157985135,-6.995442886932024,-6.6145669681415935,-6.0082254814871625,-5.194841806217126,-4.1991301937125645,-3.051344837465044,-1.7863606147167284,-0.4426134309629139,0.9390676355869058,2.316700904889982,3.648427687174605,4.893784138047336,6.014930731929162,6.97780199689254,7.7531415767879315,8.317391170820972,8.653406340601038,8.750977435226236,8.607139806359747
0,stretching,2019-11-13,LCCB,0.0254776113024872,1.9433923711627,8.727177254598862,8.83661772525605,8.436858837715711,7.810274760544838,6.975903933861434,5.959098293022255,4.790752962895724,3.506367525126477,2.1449673813107304,0.7479179859166207,-0.6423320221179087,-1.98354059979918,-3.2349558031786296,-4.3585540145482256,-5.320195270823631,-6.090660589046868,-6.646539770397992,-6.970942707240084,-7.0540125804930085,-6.893225354093352,-6.49346646655301,-5.8668823893821385,-5.032511562698733,-4.015705921859557,-2.847360591733028,-1.5629751539637806,-0.2015750101480287,1.1954743852460783,2.5857243932806084,3.926932970961876,5.178348174341336,6.301946385710929,7.26358764198633,8.034052960209568,8.589932141560693,8.914335078402786,8.997404951655708,8.83661772525605
0,stretching,2009-01-09,MMNB,-0.0063819438978871,0.0220107543053247,0.1190396459978449,0.0161914690434314,0.017786814102725,0.0191761086318637,0.0203171396195964,0.0211752374167505,0.0217243291559779,0.021947730962636,0.0218386548858762,0.0214004151470958,0.0206463274389975,0.0195993043350052,0.0182911591023143,0.0167616390718669,0.0150572179358135,0.0132296836678944,0.0113345649720634,0.0094294440709169,0.0075722070989987,0.0058192852618932,0.0042239402025996,0.0028346456734609,0.0016936146857282,0.0008355168885741,0.0002864251493467,6.302334268865035e-05,0.0001720994194484,0.0006103391582288,0.0013644268663271,0.0024114499703194,0.0037195952030103,0.0052491152334577,0.0069535363695111,0.0087810706374302,0.0106761893332612,0.0125813102344077,0.0144385472063259,0.0161914690434314
0,stretching,2009-04-09,MMNB,-0.0346681645649503,0.0245643098183332,0.4118665735108044,0.2407208011841554,0.2209687287162335,0.1948758203036856,0.1632348957649783,0.1270073485811396,0.0872939344413271,0.0453013253382219,0.0023054454501363,-0.0403872971694952,-0.0814797051397453,-0.1197232064381998,-0.1539557916300504,-0.1831373209367668,-0.2063811283569307,-0.2229809625640143,-0.232432445995557,-0.2344484001101728,-0.228967571162211,-0.2161564913658221,-0.1964044188979003,-0.1703115104853525,-0.138670585946645,-0.1024430387628063,-0.0627296246229939,-0.0207370155198888,0.022258864368197,0.0649516069878284,0.1060440149580786,0.144287516256533,0.1785201014483838,0.2077016307551001,0.2309454381752639,0.2475452723823475,0.2569967558138903,0.2590127099285061,0.2535318809805443,0.2407208011841554
0,stretching,2010-01-04,MMNB,,0.266483692920984,1.118147714843881,0.9915589811496114,0.9492870550503516,0.8822200082268883,0.7923956389593906,0.6825432152547267,0.5560005474191544,0.416612570381178,0.2686145172893765,0.1165032340963162,-0.035099454830205,-0.1815871785018174,-0.3185089815611233,-0.4417045643079415,-0.5474306913004827,-0.63247492767008,-0.6942532473291039,-0.7308885472960521,-0.7412676825197859,-0.7250752882286275,-0.6828033621293671,-0.6157363153059042,-0.5259119460384065,-0.4160595223337425,-0.2895168544981705,-0.1501288774601942,-0.0021308243683921,0.1499804588246678,0.3015831477511891,0.448070871422801,0.5849926744821077,0.7081882572289259,0.8139143842214667,0.8989586205910642,0.9607369402500876,0.9973722402170364,1.00775137544077,0.9915589811496116
0,stretching,2010-04-04,MMNB,,0.0790914097912527,1.2344970240011994,0.9689877092648972,0.9041569629254976,0.8130554410252677,0.6984512172075513,0.5638264828205143,0.4132717422951036,0.2513615252378102,0.083015391663396,-0.0866515463467337,-0.2524840447367548,-0.4094433669583798,-0.5527603834311534,-0.6780804791314606,-0.7815958663664754,-0.8601612824763754,-0.91138955704868,-0.9337241448832676,-0.9264864208306312,-0.8898962994736447,-0.825065553134245,-0.7339640312340152,-0.6193598074162987,-0.4847350730292615,-0.3341803325038514,-0.172270115446558,-0.003923981872143,0.1657429561379865,0.3315754545280076,0.4885347767496322,0.6318517932224067,0.7571718889227134,0.8606872761577283,0.939252692267628,0.9904809668399324,1.0128155546745206,1.0055778306218837,0.9689877092648972
0,stretching,2010-10-01,MMNB,-8.62944508882163e-05,0.4882353821149379,1.7406531036411457,1.6283639713057247,1.5783241211354575,1.4877450837283006,1.3593790573006663,1.197126378609214,1.0059170131921664,0.7915607608611128,0.5605707278736356,0.3199654294954624,0.0770555359656583,-0.1607782585192108,-0.3863094944634286,-0.5926855193871428,-0.7736357022043533,-0.9236619631753696,-1.0382058302775394,-1.1137869460709555,-1.148108816598126,-1.1401285891907864,-1.0900887390205198,-0.9995097016133628,-0.8711436751857283,-0.7088909964942759,-0.5176816310772284,-0.3033253787461755,-0.072335345758697,0.1682699526194756,0.4111798461492796,0.6490136406341482,0.8745448765783675,1.0809209015020815,1.2618710843192915,1.4118973452903076,1.5264412123924778,1.602022328185894,1.6363441987130642,1.6283639713057247
0,stretching,2010-12-30,MMNB,-0.0051107635699768,0.238676081246485,1.8256053398574148,1.620286511801355,1.5336372978183077,1.404015316575344,1.2353590663806446,1.0327930820521949,0.8024722285204795,0.5513946883720858,0.287189325613056,0.0178838864964597,-0.2483389194852737,-0.5033900470876292,-0.7395198968605061,-0.9495537828060262,-1.127109931582009,-1.2667933894556418,-1.364359945242676,-1.416845088516581,-1.4226540847577434,-1.3816104305548698,-1.294961216571822,-1.1653392353288587,-0.9966829851341596,-0.7941170008057092,-0.5637961472739949,-0.3127186071256012,-0.0485132443665704,0.2207921947500254,0.4870150007317589,0.7420661283341137,0.978195978106992,1.188229864052512,1.3657860128284942,1.5054694707021272,1.6030360264891612,1.6555211697630663,1.661330166004229,1.6202865118013552
0,stretching,2011-06-28,MMNB,-0.0077228302465676,0.5546398380198516,2.3484373632910795,2.1346823971818023,2.034891553240373,1.8816977845670115,1.6797558063030706,1.435201523270529,1.1554655936088911,0.8490476519877163,0.5252580525082027,0.1939349783050943,-0.1348544866695142,-0.4511202408978663,-0.745252709475926,-1.0083148261841608,-1.2323135817222446,-1.4104428872519916,-1.5372903739626596,-1.6090018451584696,-1.6233983840748918,-1.5800425591619511,-1.4802517152205217,-1.32705794654716,-1.1251159682832197,-0.8805616852506774,-0.6008257555890401,-0.2944078139678654,0.0293817855116491,0.3607048597147572,0.6894943246893658,1.0057600789177168,1.2998925474957783,1.562954664204013,1.786953419742096,1.9650827252718428,2.0919302119825107,2.1636416831783216,2.178038222094743,2.1346823971818023
0,stretching,2011-09-26,MMNB,-0.005635112970097,0.5297401963261104,2.451450957433511,2.297807489583265,2.19484358514102,2.0332384129106558,1.8179022642742293,1.555378019142711,1.2536423438607416,0.921863324236148,0.5701218978919356,0.209105550077826,-0.1502164201609371,-0.4969261965843392,-0.8204891780793663,-1.1110740671840618,-1.3598515890860283,-1.559262764669774,-1.7032485862721118,-1.787434117563994,-1.8092614237770532,-1.7680672932571546,-1.665103388814909,-1.5034982165845447,-1.2881620679481187,-1.0256378228166,-0.7239021475346318,-0.392123127910038,-0.0403817015658244,0.3206346462482847,0.6799566164870475,1.026666392910449,1.350229374405478,1.640814263510173,1.889591785412139,2.089002960995884,2.232988782598221,2.317174313890105,2.339001620103164,2.2978074895832656
0,stretching,2011-12-25,MMNB,0.0168182755115251,0.4645134353873759,2.614205666956796,2.3738038845539844,2.263324275070875,2.0911317056266343,1.8624581603101824,1.5842517690815603,1.264965692359025,0.9143012760172392,0.5429132809019914,0.1620861433134659,-0.2166088968805408,-0.5816653825126704,-0.9219912569944848,-1.2272458908430568,-1.4881542764751952,-1.6967888446194803,-1.8468103394970352,-1.9336604339005432,-1.9547002316598223,-1.9092904491666085,-1.798810839683499,-1.6266182702392586,-1.3979447249228063,-1.1197383336941853,-0.8004522569716499,-0.4497878406298647,-0.0783998455146151,0.3024272920739096,0.6811223322679165,1.0461788179000453,1.3865046923818611,1.6917593262304331,1.9526677118625717,2.1613022800068564,2.3113237748844107,2.3981738692879198,2.419213667047198,2.3738038845539844
0,stretching,2012-03-24,MMNB,0.0058806269536616,0.4966727162888794,2.786981480811221,2.570713211110484,2.439805437138054,2.2423109841372644,1.9842306211255296,1.673405989337995,1.3192813379266717,0.9326165652289744,0.5251602847015048,0.1092928492452653,-0.3023498195524834,-0.6972601675015629,-1.063439043513818,-1.3897602877370692,-1.666308794292109,-1.88468177674756,-2.038244082533574,-2.1223297986951186,-2.1343840232960507,-2.074040494821604,-1.943132720849174,-1.7456382678483848,-1.4875579048366503,-1.1767332730491151,-0.8226086216377929,-0.4359438489400956,-0.0284875684126244,0.3873798670436145,0.799022535841363,1.1939328837904422,1.560111759802699,1.8864330040259496,2.1629815105809898,2.381354493036439,2.534916798822453,2.6190025149839986,2.6310567395849302,2.570713211110484
0,stretching,2012-06-22,MMNB,-0.0057796082733055,0.6031496824947659,3.0168151904412865,2.8412675719775584,2.7035229336847943,2.4927963180476995,2.215490546649598,1.8800314150309263,1.4966116791554072,1.076881353677872,0.6335937321441607,0.1802178846202169,-0.2694705931861936,-0.7018081444302732,-1.1036584113908257,-1.4628113770523026,-1.76835436029325,-2.0110035921801,-2.18338629858841,-2.280264718213816,-2.298695249298851,-2.238117889482792,-2.100373251190028,-1.8896466355529349,-1.612340864154832,-1.2768817325361603,-0.8934619966606422,-0.4737316711831073,-0.0304440496493942,0.4229317978745486,0.8726202756809597,1.3049578269250377,1.7068080938855932,2.06596105954707,2.371504042788016,2.6141532746748672,2.786535981083174,2.883414400708583,2.901844931793616,2.8412675719775584
0,stretching,2012-09-20,MMNB,0.0020224847769614,0.801492521856772,3.2493959549735223,3.1187707205003523,2.9901989347028044,2.782947939738897,2.503314952216547,2.1597964789605006,1.7628301549519072,1.3244776010711177,0.8580579378507017,0.3777430907378766,-0.1018728166888758,-0.5662168977797536,-1.0011802926002515,-1.393546858500848,-1.7313947359237156,-2.0044585880726347,-2.204441507977038,-2.325267115811868,-2.3632641866237742,-2.3172781986435798,-2.1887064128460314,-1.981455417882125,-1.701822430359775,-1.3583039571037283,-0.9613376330951364,-0.5229850792143466,-0.0565654159939291,0.4237494311188955,0.903365338545648,1.3677094196365251,1.8026728144570248,2.195039380357621,2.532887257780488,2.805951109929406,3.005934029833809,3.12675963766864,3.164756708480546,3.1187707205003523
0,stretching,2012-12-19,MMNB,0.0040428793099197,0.5924796016432203,3.3773327684467103,3.141498864567033,2.997686924237006,2.7717928800602047,2.470680408261041,2.103498658924868,1.6814042637023363,1.2172223472022132,0.7250568420699695,0.2198619481312881,-0.2830122434024563,-0.7682861546881303,-1.2212149834917652,-1.62803671654321,-1.976390281345426,-2.2556911311073056,-2.457452850841888,-2.5755450127913884,-2.606379446372492,-2.5490192629238124,-2.405207322593786,-2.1793132784169846,-1.87820080661782,-1.5110190572816475,-1.0889246620591166,-0.6247427455589938,-0.1325772404267482,0.3726176535119323,0.8754918450456766,1.3607657563313498,1.8136945851349868,2.220516318186431,2.5688698829886474,2.848170732750527,3.049932452485108,3.16802461443461,3.198859048015712,3.141498864567033
0,stretching,2013-03-19,MMNB,0.0047735023901617,0.6696570049043248,3.5349908652992847,3.333669759072816,3.156909301397009,2.8944013466870517,2.5541220663113715,2.146410674014559,1.683655274139633,1.1799164553462642,0.6505000667393449,0.1114921573890792,-0.4207297901300884,-0.9299944812600888,-1.4008281660613031,-1.8189248012743888,-2.1715807322055025,-2.4480806868458096,-2.6400233539892977,-2.7415766528224843,-2.749654937748774,-2.6640127541684917,-2.4872522964926835,-2.224744341782727,-1.8844650614070464,-1.4767536691102334,-1.0139982692353091,-0.5102594504419404,0.0191569381649813,0.5581648475152458,1.0903867950344133,1.5996514861644129,2.0704851709656307,2.4885818061787144,2.8412377371098256,3.117737691750135,3.3096803588936226,3.4112336577268105,3.4193119426531,3.333669759072816
0,stretching,2013-06-17,MMNB,,0.8441907406158464,3.860443498251944,3.68172919843072,3.531055783170852,3.2859181789760217,2.9537647679040755,2.5446878632727,2.071117059826215,1.5474415667889565,0.989572999024272,0.4144619106685783,-0.1604172388786914,-0.7175970375614296,-1.2401478591432415,-1.7121922613338396,-2.119387413838657,-2.449360897999519,-2.692086636474845,-2.8401895305262057,-2.8891695486615343,-2.837538457814873,-2.6868650425550054,-2.4417274383601746,-2.109574027288229,-1.7004971226568533,-1.2269263192103697,-0.7032508261731112,-0.1453822584084245,0.4297288299472683,1.004607979494538,1.5617877781772749,2.0843385997590893,2.556383001949688,2.9635781544545026,3.2935516386153667,3.536277377090691,3.684380271142053,3.733360289277381,3.68172919843072
0,stretching,2013-09-15,MMNB,-0.0138526771332338,0.9943428236173534,3.993639739507157,3.889127315582104,3.728964298673216,3.4706048902630555,3.121899210240001,2.693442504237961,2.1982532124592544,1.6513774109567054,1.0694316442264593,0.4700980399118505,-0.1284129536974612,-0.7079158829218327,-1.2508028444994117,-1.7405784928167218,-2.1623612426380783,-2.503335438542528,-2.7531407521287856,-2.904186975351116,-2.9518846451499887,-2.8947844919647494,-2.7346214750558606,-2.476262066645701,-2.127556386622645,-1.6990996806206062,-1.203910388841901,-0.6570345873393525,-0.0750888206091041,0.524244783705504,1.1227557773148158,1.7022587065391857,2.245145668116767,2.734921316434077,3.1567040662554327,3.4976782621598823,3.747483575746138,3.8985297989684695,3.946227468767344,3.889127315582104
0,stretching,2013-12-14,MMNB,,1.0408853473645918,4.066068380314097,3.9618043401886016,3.796083458557271,3.530833889231731,3.17411510615318,2.7367658290370422,2.232074694359081,1.6753764868604506,1.0835861998731098,0.4746850818068363,-0.1328257149847606,-0.7204872823564648,-1.2704438209547864,-1.7659851796458534,-2.192054585001865,-2.5357061337425986,-2.786498147455644,-2.9368104377112094,-2.9820758416315725,-2.920918992824009,-2.7551981111926795,-2.4899485418671383,-2.1332297587885867,-1.695880481672449,-1.1911893469944894,-0.6344911394958601,-0.0427008525085168,0.5662002655577558,1.1737110623493527,1.761372629721056,2.3113291683193804,2.8068705270104464,3.232939932366458,3.57659148110719,3.827383494820235,3.977695785075803,4.022961188996165,3.9618043401886016
0,stretching,2016-06-01,MMNB,0.0845957445066651,1.288046259983047,6.797153590796455,6.422921966854894,6.122170670164907,5.654968632543162,5.035511551487159,4.282621316944375,3.419174117710549,2.471405360009042,1.468112517948477,0.4397801368441921,-0.5823464242652523,-1.5672103670415445,-2.484887098948623,-3.3074934768543285,-4.010035022224907,-4.571165365707446,-4.973834845760889,-5.205808553994394,-5.260038086667651,-5.134875706871847,-4.834124410181858,-4.366922372560117,-3.747465291504112,-2.994575056961328,-2.1311278577275057,-1.1833591000259984,-0.1800662579654291,0.8482661231388542,1.8703926842482987,2.855256627024588,3.772933358931673,4.5955397368373765,5.298081282207952,5.8592116256904925,6.261881105743933,6.493854813977441,6.548084346650697,6.422921966854895
0,stretching,2016-08-30,MMNB,0.0453647530388329,1.2812825299284452,6.189672604438202,6.004302220482535,5.744985218459703,5.330575308332576,4.77366412551884,4.091173134497631,3.3038394786740244,2.435585892770168,1.5127938226362314,0.5635018383679227,-0.3834463034576917,-1.299278062730121,-2.156166354877101,-2.928075062748146,-3.591550130859248,-4.126432205000432,-4.51646916401231,-4.749809932263529,-4.819364568586904,-4.723019690554091,-4.463702688531257,-4.049292778404132,-3.4923815955903947,-2.809890604569186,-2.022556948745581,-1.154303362841724,-0.2315112927077853,0.7177806915605226,1.6647288333861363,2.580560592658564,3.4374488848055496,4.209357592676594,4.872832660787694,5.407714734928877,5.797751693940756,6.031092462191976,6.100647098515349,6.004302220482536
0,stretching,2017-11-23,MMNB,0.0722965701231438,1.3692071597549944,7.393215637104816,6.973133008598486,6.6346262536849965,6.115331070684612,5.431025980956765,4.602503248377746,3.65493711692424,2.6171189040088625,1.5205821908696922,0.3986446906611131,-0.7146040934008067,-1.785338660343412,-2.781025282167983,-3.671410524712125,-4.429440482937806,-5.032082800146002,-5.461026494480075,-5.70323832884366,-5.751358819214727,-5.603925848843491,-5.26541909393,-4.746123910929618,-4.061818821201769,-3.233296088622752,-2.2857299571692478,-1.247911744253872,-0.151375031114696,0.9705624690938808,2.0838112531558,3.154545820098403,4.150232441922982,5.04061768446712,5.798647642692798,6.401289959900995,6.830233654235067,7.072445488598655,7.120565978969723,6.973133008598487
0,stretching,2018-02-21,MMNB,0.0719245158190415,1.3936122535951625,7.401035251319937,7.061444650902511,6.709376025889372,6.174618506999503,5.473420430844011,4.627087346143529,3.6613346554114816,2.60550626546132,1.4916829876467317,0.3537077786423431,-0.7738425606694908,-1.856707983796782,-2.8619861728141487,-3.759132258643609,-4.52088691144506,-5.124104601559578,-5.55045686471592,-5.786989203142731,-5.826514701428052,-5.667832397307349,-5.315763772294211,-4.781006253404341,-4.079808177248847,-3.233475092548369,-2.267722401816323,-1.211894011866161,-0.0980707340515681,1.039904474952818,2.1674548142646524,3.250320237391941,4.255598426409313,5.1527445122387725,5.91449916504022,6.517716855154742,6.944069118311082,7.180601456737894,7.220126955023213,7.061444650902511
0,stretching,2018-05-22,MMNB,0.0737328854175405,1.380143164606117,7.653629602016019,7.247726384200204,6.879589687416299,6.32338761505581,5.596020085635586,4.719587793471329,3.720720690264313,2.6297688474943417,1.479880284855705,0.3059937844524976,-0.8562227064157653,-1.9714558277839724,-3.0058197855945368,-3.927885954402805,-4.709637820257535,-5.327322248300253,-5.762171209748293,-6.000972038952243,-6.036468893555793,-5.867583219594087,-5.49944652281018,-4.943244450449691,-4.215876921029467,-3.339444628865212,-2.340577525658198,-1.2496256828882264,-0.0997371202495862,1.0741493801536204,2.2363658710218832,3.351598992390088,4.38596295020066,5.308029119008926,6.089780984863651,6.70746541290637,7.142314374354411,7.381115203558363,7.416612058161911,7.247726384200206
0,stretching,2019-02-16,MMNB,0.0698711328187041,1.5037947009352124,8.165935861356513,7.7273715888342895,7.334526549718141,6.741671653353859,5.9668204957684265,5.033516537291469,3.970117746426713,2.80893495732884,1.5852501214577404,0.3362442833369567,-0.9001321466696636,-2.086312496373031,-3.1862552760836245,-4.166539281037843,-4.997379077792795,-5.653530019549298,-6.115055291970486,-6.367931683196892,-6.404475672042734,-6.223576887899077,-5.830731848782929,-5.237876952418648,-4.463025794833215,-3.529721836356256,-2.466323045491504,-1.305140256393632,-0.0814554205225267,1.1675504175982552,2.403926847604876,3.590107197308241,4.69004997701884,5.670333981973057,6.501173778728005,7.1573247204845085,7.618849992905697,7.871726384132105,7.908270372977945,7.72737158883429
0,stretching,2019-05-17,MMNB,0.0739219350541117,1.5633383899977058,8.4054359106339,7.989136362951412,7.582276060351521,6.968782759421006,6.167297143666053,5.202171947950085,4.1027320129680165,2.9023832648008314,1.63759769275581,0.3468051664271634,-0.9307742364451488,-2.156321912191225,-3.292600214840563,-4.30508390315173,-5.163009172596858,-5.84030839799499,-6.316402185112351,-6.576824665142457,-6.613663032809726,-6.42579797295371,-6.018937670353815,-5.405444369423302,-4.603958753668348,-3.63883355795238,-2.539393622970316,-1.3390448748031305,-0.0742593027581038,1.216533223570541,2.494112626442853,3.7196603021889274,4.85593860483827,5.868422293149436,6.726347562594563,7.403646787992695,7.879740575110052,8.140163055140164,8.177001422807432,7.989136362951413
0,stretching,2019-08-15,MMNB,0.0552419688801075,1.6439306090218186,8.692665096673196,8.288707229173966,7.923890362059277,7.343285095818461,6.564532827665804,5.611295551201462,4.512536898709472,3.301642095847095,2.0154035684569656,0.6929030233257392,-0.6256760297003423,-1.900269233328278,-3.092148718041109,-4.165099828815961,-5.0865214890914,-5.8284167679818095,-6.368243552855237,-6.68959948001883,-6.782720312239673,-6.644776620152148,-6.279959753037456,-5.699354486796641,-4.920602218643984,-3.967364942179644,-2.868606289687655,-1.6577114868252787,-0.3714729594351446,0.95102758569608,2.269606638722161,3.5441998423500936,4.736079327062933,5.809030437837783,6.730452098113219,7.472347377003629,8.012174161877054,8.333530089040652,8.42665092126149,8.288707229173967
0,stretching,2019-11-13,MMNB,0.0835611529142804,1.7832104068262704,8.608721115676396,8.375918739862938,7.9938326476521935,7.395948968448738,6.600434095301432,5.6314593450809065,4.518466525247728,3.295273359430993,1.9990459530084264,0.669169519801468,-0.653948317716837,-1.930105293583428,-3.1205260238531825,-4.189040177018812,-5.103181491230632,-5.835174245234134,-6.362777209605135,-6.669959435251199,-6.747387345687779,-6.59270833303667,-6.210622240825924,-5.612738561622466,-4.817223688475161,-3.848248938254636,-2.7352561184214603,-1.5120629526047256,-0.2158355461821538,1.1140408870248022,2.437158724543107,3.7133157004096953,4.903736430679458,5.972250583845086,6.8863918980569006,7.618384652060405,8.145987616431404,8.45316984207747,8.53059775251405,8.375918739862941
0,stretching,2009-01-09,SCYB,-0.0413053775297531,-0.0480867498201831,0.0397084375129389,-0.0202256560974412,-0.0186063307530289,-0.0171522072440517,-0.0159074683775081,-0.0149099349139897,-0.0141899164030092,-0.0137692902426758,-0.0136608369460241,-0.0138678518115929,-0.0143840447974465,-0.0151937316409159,-0.0162723104169836,-0.0175870090553261,-0.0190978811030868,-0.0207590194776327,-0.0225199513300299,-0.0243271716370177,-0.0261257689240659,-0.0278610937227418,-0.0294804190671542,-0.0309345425761313,-0.0321792814426749,-0.0331768149061933,-0.0338968334171738,-0.0343174595775072,-0.0344259128741589,-0.0342188980085901,-0.0337027050227365,-0.0328930181792671,-0.0318144394031994,-0.030499740764857,-0.0289888687170962,-0.0273277303425503,-0.0255667984901531,-0.0237595781831653,-0.0219609808961171,-0.0202256560974412
0,stretching,2009-04-09,SCYB,0.0209657905860993,-0.1222227792386492,0.3107123731635143,0.1304713843675659,0.1188326399858094,0.1017263873205734,0.0796723912029096,0.0533407511449927,0.0235315407055297,-0.0088495023404644,-0.0428184963856359,-0.0773433107350623,-0.1113749263751355,-0.1438793098854602,-0.1738688320210868,-0.2004322763273549,-0.2227625259907699,-0.2401810876749603,-0.2521587071973698,-0.2583314506497776,-0.2585117623459413,-0.2526941636062151,-0.2410554192244586,-0.2239491665592226,-0.2018951704415588,-0.175563530383642,-0.145754319944179,-0.1133732768981848,-0.0794042828530132,-0.0448794685035868,-0.0108478528635136,0.0216565306468109,0.0516460527824377,0.0782094970887058,0.1005397467521207,0.1179583084363112,0.1299359279587205,0.1361086714111284,0.1362889831072921,0.1304713843675659
