,year,doy,datavalid_flag,BPstation,Decimal_time,waverage_dilation,waverage_maxshear,waverage_E0,waverage_E5,waverage_E10,waverage_E15,waverage_E20,waverage_E25,waverage_E30,waverage_E35,waverage_E40,waverage_E45,waverage_E50,waverage_E55,waverage_E60,waverage_E65,waverage_E70,waverage_E75,waverage_E80,waverage_E85,waverage_E90,waverage_E95,waverage_E100,waverage_E105,waverage_E110,waverage_E115,waverage_E120,waverage_E125,waverage_E130,waverage_E135,waverage_E140,waverage_E145,waverage_E150,waverage_E155,waverage_E160,waverage_E165,waverage_E170,waverage_E175,waverage_E180
0,2017,147,True,SCYB,2017.4041,-0.10589322746975559,8.741219112605279,8.100102482361839,7.783185394664191,7.228171401165462,6.451924321207482,5.478030029514793,4.336079811326187,3.0607712461666394,1.690853939451243,0.2679521353329449,-1.164700014893178,-2.5635721005994725,-3.886160101325179,-5.092277849930076,-6.145278068947825,-7.013165879567394,-7.6695709498355376,-8.09454874384914,-8.275186526386248,-8.20599570983159,-7.889078622133947,-7.334064628635218,-6.557817548677236,-5.583923256984549,-4.441973038795948,-3.1666644736363985,-1.7967471669209965,-0.3738453628027005,1.0588067874234222,2.457678873129714,3.7802668738554286,4.986384622460322,6.0393848414780695,6.907272652097641,7.563677722365781,7.988655516379389,8.169293298916493,8.100102482361839
0,2017,237,True,SCYB,2017.6507,-0.32770056971551936,7.427826114983198,6.794781716623417,6.544047708995183,6.089497615183894,5.444942709776559,4.6299674674134605,3.6693344984364282,2.592232149504098,1.4313876304486832,0.22207261456601873,-0.9989684733292278,-2.1946349176579636,-3.3285969985456707,-4.36639985197708,-5.276510363404261,-6.031275285475635,-6.607761467963547,-6.988452669929182,-7.161781781839861,-7.122482286338937,-6.871748278710704,-6.417198184899415,-5.772643279492081,-4.957668037128981,-3.9970350681519524,-2.9199327192196187,-1.759088200164201,-0.5497731842815385,0.6712679036137075,1.8669343479424405,3.000896428830155,4.038699282261562,4.948809793688741,5.703574715760116,6.280060898248027,6.660752100213664,6.834081212124342,6.794781716623418
0,2017,327,True,SCYB,2017.8973,0.28583197427529433,7.562536973536388,7.15528585743107,6.874976709820888,6.390117303739068,5.715439846888715,4.871444072392957,3.8837743647773784,2.782440568322896,1.6009061531329838,0.37507144452792573,-0.8578171901736065,-2.0602990536779586,-3.1958373430477307,-4.229929301970526,-5.131154569550257,-5.872129872073495,-6.430341049924675,-6.788827138933267,-6.9366957206874655,-6.869453883155778,-6.589144735545593,-6.104285329463773,-5.4296078726134205,-4.585612098117662,-3.597942390502088,-2.4966085940476055,-1.3150741788576863,-0.08923947025263117,1.1436491644489009,2.3461310279532515,3.481669317323031,4.515761276245826,5.4169865438255504,6.1579618463487895,6.716173024199968,7.074659113208564,7.22252769496276,7.15528585743107
0,2018,52,True,SCYB,2018.1438,0.23558037727138828,7.582509473083857,7.176992040688889,6.907391294568325,6.431491954547932,5.763753981257548,4.924466255123876,3.939130109005414,2.837684483097821,1.6535962453859163,0.4228433177950208,-0.8171784947610501,-2.0287917569890936,-3.1751822130222025,-4.221517368955374,-5.1360048605467155,-5.890858448117217,-6.463142287382905,-6.835467823477277,-6.996522133391925,-6.9414116634175,-6.671810917296938,-6.195911577276543,-5.528173603986159,-4.68888587785249,-3.703549731734029,-2.6021041058264354,-1.4180158681145263,-0.18726294052363276,1.0527588720324381,2.264372134260479,3.4107625902935936,4.457097746226765,5.371585237818103,6.126438825388606,6.698722664654292,7.071048200748666,7.232102510663312,7.176992040688889
0,2018,142,True,SCYB,2018.3904,0.16106322232257847,7.816772938731617,7.320219887951095,7.025814250040526,6.520379713630202,5.819273651346739,4.943798816115829,3.9205560677943234,2.780636119504158,1.5586748620467998,0.29180096988786375,-0.9814922348285269,-2.222516382394515,-3.393563582074824,-4.459052157285646,-5.3866077768324345,-6.148047132581049,-6.720234275013976,-7.085783587349052,-7.233588038707861,-7.159156665628516,-6.864751027717945,-6.359316491307624,-5.65821042902416,-4.78273559379325,-3.759492845471746,-2.619572897181583,-1.3976116397242198,-0.1307377475652851,1.1425554571511054,2.383579604717091,3.554626804397407,4.620115379608228,5.547670999155013,6.309110354903629,6.881297497336554,7.246846809671633,7.3946512610304405,7.320219887951094
0,2018,232,True,SCYB,2018.637,0.020345067625545412,8.249291429124487,7.772510296400954,7.534006546376639,7.066894907124283,6.3853683294326755,5.510134653495886,4.467787411667648,3.2899977974377546,2.012552352244279,0.6742656095208436,-0.6841992652606724,-2.021566004296428,-3.297199395961039,-4.472339965150425,-5.511281660319586,-6.382456763790666,-7.059395060880575,-7.52152812397954,-7.754814273815915,-7.752165228775406,-7.51366147875109,-7.046549839498736,-6.365023261807128,-5.489789585870341,-4.447442344042105,-3.2696527298122118,-1.992207284618731,-0.6539205418952965,0.7045443328862184,2.0419110719219713,3.317544463586591,4.492685032775975,5.531626727945128,6.402801831416211,7.079740128506121,7.54187319160509,7.775159341441461,7.772510296400954
0,2018,322,True,SCYB,2018.8836,0.11193550696670047,8.35120603582305,7.937975648330314,7.6936305047083104,7.217218843234173,6.523216191165859,5.632709467904176,4.572756269617284,3.375562737872936,2.0775049923240236,0.718023860720139,-0.6615735106855806,-2.0193687538729286,-3.3141059474551966,-4.506445156974025,-5.56015775890094,-6.443227229030684,-7.128821948368092,-7.596110468293753,-7.830894463589131,-7.8260401413636105,-7.58169499774161,-7.105283336267472,-6.411280684199158,-5.520773960937474,-4.460820762650585,-3.263627230906239,-1.9655694853573193,-0.6060883537534388,0.7735090176522808,2.1313042608396255,3.426041454421901,4.61838066394073,5.672093265867638,6.555162735997384,7.240757455334788,7.708045975260453,7.942829970555833,7.937975648330314
0,2019,47,True,SCYB,2019.1301,0.21487800801387352,8.336470895741883,7.836793159595732,7.541999044754963,7.021309585144969,6.290545666514422,5.371911180746522,4.29331837183985,3.0875397364987385,1.7912122484045945,0.4437241623098032,-0.9139817781515208,-2.240652365010817,-3.4959773838140693,-4.641814419090056,-5.643347792343431,-6.47014641882823,-7.0970884406590065,-7.505124541750402,-7.681856751646985,-7.621915151581857,-7.327121036741089,-6.806431577131097,-6.075667658500548,-5.15703317273265,-4.078440363825979,-2.872661728484869,-1.5763342403907186,-0.22884615429593022,1.128859786165394,2.455530373024688,3.710855391827947,4.856692427103932,5.858225800357305,6.685024426842102,7.311966448672878,7.720002549764276,7.896734759660859,7.836793159595732
0,2019,137,True,SCYB,2019.3767,0.10351931872504223,8.631766818051304,8.042739264768876,7.717936285888969,7.160200409484604,6.386478157932361,5.4202786903233005,4.290959488560206,3.0328343451255604,1.6841307558605791,0.28582839684813716,-1.1195860223083096,-2.4894096956567044,-3.7820212240465763,-4.958145260280795,-5.982045870665867,-6.822612353273945,-7.454304520878151,-7.8579287266174855,-8.021221053244263,-7.939219946043836,-7.614416967163926,-7.056681090759563,-6.282958839207319,-5.31675937159826,-4.187440169835168,-2.9293150264005208,-1.5806114371355349,-0.18230907812309524,1.223105341033351,2.5929290143817427,3.8855405427716225,5.061664579005842,6.085565189390908,6.926131671998988,7.557823839603191,7.961448045342526,8.124740371969304,8.042739264768876
0,2019,227,True,SCYB,2019.6233,0.07645185345168681,8.868757237733957,8.314379276603358,8.023575646319438,7.490141205587598,6.730284089958626,5.767092173384643,4.6298315548521325,3.353057322773564,1.975563616111703,0.5392048840980289,-0.9123758400278146,-2.335073010498555,-3.6856586937089375,-4.923096027103951,-6.009786103481894,-6.912710394763728,-7.604434003260597,-8.063939257157353,-8.27726432183523,-8.237927423151673,-7.947123792867752,-7.413689352135912,-6.653832236506935,-5.690640319932956,-4.5533797014004485,-3.2766054693218796,-1.8991117626600131,-0.46275303064634193,0.988827693479502,2.411524863950238,3.7621105471606295,4.999547880555642,6.086237956933579,6.989162248215413,7.680885856712282,8.140391110609041,8.353716175286914,8.314379276603358
0,2019,317,True,SCYB,2019.8699,0.5043251265082996,8.924416363212435,8.627458328918893,8.326447574421696,7.780103755645526,7.005027253060596,6.024768373990309,4.869111788440287,3.5731715369720236,2.1763241083489655,0.7210120048509264,-0.7485458516807661,-2.187697689407554,-3.5527156079860736,-4.8021242286927155,-5.8979609028185775,-6.806929187540448,-7.501410541487216,-7.960303500143714,-8.169664833172217,-8.12313320241059,-7.822122447913391,-7.275778629137225,-6.500702126552295,-5.52044324748201,-4.364786661931989,-3.0688464104637267,-1.6719989818406635,-0.21668687834262623,1.2528709781890661,2.692022815915852,4.057040734494378,5.3064493552010195,6.402286029326874,7.31125431404875,8.005735667995511,8.464628626652017,8.673989959680513,8.627458328918893
0,2020,42,True,SCYB,2020.1161,0.39187540202105847,8.89756501483431,8.493871078270278,8.177624331845527,7.618858076071161,6.834550140879533,5.848531326002469,4.69076131418041,3.396418361362682,2.0048304232015095,0.5582801950204489,-0.899279626486954,-2.323561823705057,-3.6712903027929493,-4.9015150158970675,-5.976856207633484,-6.864640180040183,-7.537892066355958,-7.976155448696995,-8.166113915962834,-8.101995676249219,-7.7857489298244635,-7.226982674050102,-6.442674738858473,-5.456655923981407,-4.298885912159352,-3.004542959341627,-1.6129550211804482,-0.1664047929993897,1.2911550285080131,2.7154372257261135,4.063165704814014,5.29339041791813,6.368731609654542,7.25651558206124,7.929767468377016,8.368030850718055,8.557989317983893,8.493871078270278
0,2020,222,True,SCYB,2020.6079,0.20438256581036,9.619484036656804,9.080323339147217,8.780522301250103,8.217034566807962,7.40698142549327,6.374975932098207,5.152375051319601,3.776326892254018,2.2886419819006942,0.7345228734558339,-0.8388093103926858,-2.383549667383128,-3.852762043444669,-5.201805163988019,-6.389689036444226,-7.380320410446948,-8.143599452980778,-8.656334316576151,-8.902945811859093,-8.875940773336858,-8.576139735439744,-8.012652000997598,-7.20259885968291,-6.170593366287847,-4.9479924855092445,-3.5719443264436626,-2.0842594160903336,-0.5301403076454743,1.0431918762030463,2.5879322331934835,4.057144609255033,5.406187729798384,6.594071602254586,7.584702976257308,8.347982018791136,8.860716882386514,9.107328377669452,9.080323339147219
0,2009,9,True,SMNB,2009.026,-0.034117652030335746,0.07031731182389364,-0.028986376436595282,-0.025187464475482018,-0.02114156794804164,-0.016971619372938004,-0.012804320527529823,-0.008766292678479864,-0.004980229258640841,-0.0015611678891840066,0.0013870049803081973,0.0037747106090437158,0.005529399769730796,0.006597757120137471,0.006947321162786571,0.006567470571130136,0.005469746913181965,0.003687503966813848,0.001274894282092737,-0.001694776216550546,-0.005131275593740466,-0.008930187554853723,-0.012976084082294096,-0.01714603265739776,-0.02131333150280593,-0.02535135935185588,-0.029137422771694902,-0.032556484141151754,-0.035504657010643946,-0.037892362639379465,-0.03964705180006654,-0.040715409150473225,-0.04106497319312232,-0.04068512260146589,-0.039587398943517725,-0.037805155997149606,-0.03539254631242849,-0.03242287581378521,-0.02898637643659529
0,2009,99,True,SMNB,2009.2726,-0.10871725660608042,0.25886813459134644,0.06773041928670592,0.06045955902886957,0.04970000624975934,0.03577868451597212,0.019118586143860278,0.00022591979204388457,-0.020325270432527506,-0.04191054701428443,-0.06387405224696709,-0.08554843613815043,-0.10627513350106821,-0.12542437412456311,-0.14241431802227364,-0.1567287343461942,-0.16793268679976667,-0.1756857489571628,-0.1797523479479687,-0.18000892221964726,-0.17644767589278632,-0.16917681563494993,-0.15841726285583974,-0.1444959411220525,-0.12783584274994067,-0.10894317639812436,-0.08839198617355297,-0.06680670959179592,-0.044843204359113306,-0.023168820467930024,-0.002442123105012245,0.01670711751848279,0.03369706141619325,0.04801147774011379,0.05921543019368625,0.06696849235108232,0.07103509134188829,0.07129166561356687,0.06773041928670591
